endTime,artistName,trackName,msPlayed
2022-08-02 10:48,Afourteen,Bars FAT,7290
2022-08-02 10:51,Afourteen,Chemical Head,186844
2022-08-02 10:53,Afourteen,Breathe Again,89163
2022-08-02 10:55,Afourteen,HALLOWEEN SUICIDE,144000
2022-08-02 10:58,Afourteen,MURDER SUSPECT,144134
2022-08-02 11:01,Afourteen,SHUC,171219
2022-08-02 11:04,Afourteen,Woke Up on the Sky,217549
2022-08-02 11:06,Afourteen,BLACK FLAMINGO,121503
2022-08-02 11:08,Afourteen,BROKEN BONES IN MY CHEST,78937
2022-08-02 11:11,Afourteen,HECATE,200124
2022-08-02 11:15,Afourteen,LILY PAD,250290
2022-08-02 11:18,Afourteen,SAFETY OFFICER RICHARDS,151142
2022-08-02 11:20,Afourteen,NOBODIES BEHIND YOU,145870
2022-08-02 11:22,Afourteen,20 MORE MINUTES TILL FALL,126683
2022-08-02 11:24,Afourteen,AUDIBLE HEROIN,112604
2022-08-02 11:26,Afourteen,BILL CIPHER ON METH,112464
2022-08-02 11:27,Afourteen,KETAMINE KEITH,90670
2022-08-02 11:31,Afourteen,MINIGUN MARVIN,200479
2022-08-02 11:33,Afourteen,METAMORPHIS STIMULATION,150178
2022-08-02 12:16,Afourteen,VOLKSWAGEN GOLF,206293
2022-08-02 12:17,Afourteen,NEWPORT NERMAN,27605
2022-08-02 12:21,Bktherula,"FOREVER, PT. 2 (JEZEBEL) [feat. Destroy Lonely]",166274
2022-08-02 12:24,Freddie Dredd,Kick Rocks (feat. Lil Darkie),171680
2022-08-02 12:26,Otis McDonald,Giant Thoughts,150494
2022-08-02 12:28,Cemetery Drive,STOKYO DRIFT,96953
2022-08-02 12:30,Lil Spooki,Twin Turbo,152126
2022-08-02 12:31,SpotemGottem,Beat Box (feat. Young M.A) - Freestyle,22860
2022-08-02 12:31,Marshmello,American Psycho (with Mae Muller feat. Trippie Redd),15381
2022-08-02 12:34,SpotemGottem,Beat Box (feat. Young M.A) - Freestyle,186936
2022-08-02 12:57,iayze,556 (Green Tip) (Spotem G-Mix),98583
2022-08-03 01:13,iayze,556 (Green Tip) (Spotem G-Mix),74622
2022-08-03 01:16,SpotemGottem,Beat Box 5 (feat. Polo G),188053
2022-08-03 01:20,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),248673
2022-08-03 01:23,SpotemGottem,Get Backers,159000
2022-08-03 01:26,SpotemGottem,Creep When I Step,151384
2022-08-03 01:28,SpotemGottem,Spotty 2 Hotty,132206
2022-08-03 01:28,SpotemGottem,Spotty 2 Hotty,29470
2022-08-03 01:31,SpotemGottem,On A Tee (feat. Icewear Vezzo),162504
2022-08-03 01:33,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:34,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:36,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:38,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:40,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:41,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:43,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:45,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:46,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:48,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:50,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:51,SpotemGottem,Red Nose Pit,99980
2022-08-03 01:53,SpotemGottem,Red Nose Pit,99980
2022-08-03 02:03,SpotemGottem,Red Nose Pit,2017
2022-08-03 09:06,SpotemGottem,Red Nose Pit,98240
2022-08-03 09:08,SpotemGottem,Red Nose Pit,99980
2022-08-03 09:10,SpotemGottem,Red Nose Pit,99980
2022-08-03 09:12,SpotemGottem,Red Nose Pit,99980
2022-08-03 09:13,SpotemGottem,Red Nose Pit,99980
2022-08-03 09:15,SpotemGottem,Red Nose Pit,99980
2022-08-03 09:17,SpotemGottem,Red Nose Pit,99980
2022-08-03 09:20,SpotemGottem,No Strings Attached (with Tory Lanez),182930
2022-08-03 09:30,SpotemGottem,Deep Fried,114580
2022-08-03 09:32,SpotemGottem,Reminder,127416
2022-08-03 09:34,SpotemGottem,Snake Venom,129836
2022-08-03 09:41,SpotemGottem,What They On,124175
2022-08-03 09:48,SpotemGottem,SRT,150884
2022-08-03 09:50,SpotemGottem,Sosa Flow,134673
2022-08-03 09:55,SpotemGottem,Chi Chi,206390
2022-08-03 09:58,SpotemGottem,Vacant Freestyle,177777
2022-08-03 10:02,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),248673
2022-08-03 10:03,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),9827
2022-08-03 10:04,SpotemGottem,Red Nose Pit,99980
2022-08-03 10:05,SpotemGottem,No Strings Attached (with Tory Lanez),16766
2022-08-03 10:06,SpotemGottem,Deep Fried,114580
2022-08-03 10:09,SpotemGottem,Reminder,127416
2022-08-03 10:11,SpotemGottem,Snake Venom,129836
2022-08-03 10:13,SpotemGottem,What They On,124175
2022-08-03 10:15,SpotemGottem,SRT,150884
2022-08-03 10:18,SpotemGottem,Sosa Flow,134673
2022-08-03 10:21,SpotemGottem,Chi Chi,206390
2022-08-03 10:24,SpotemGottem,Vacant Freestyle,177777
2022-08-03 10:28,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),248673
2022-08-03 10:31,SpotemGottem,5 AM,167172
2022-08-03 10:32,SpotemGottem,Choppa Love,97078
2022-08-03 11:05,SpotemGottem,Big Ass Chain,41903
2022-08-03 15:45,Freddie Dredd,Kick Rocks (feat. Lil Darkie),171680
2022-08-03 15:48,Kodak Black,No Flockin',165290
2022-08-03 15:51,SpotemGottem,Killers On They Shit,186233
2022-08-03 15:55,Jupiter$ Tyrade,Let Go of the Lead,202000
2022-08-03 15:56,Bktherula,Revolver,105354
2022-08-03 15:59,Godly the Ruler,Daniel Kaluuya,161018
2022-08-03 16:01,Paris Texas,PACK 4 DA LOW,126278
2022-08-03 16:03,ZillaKami,IHY,128397
2022-08-03 16:04,clipping.,Intro,53160
2022-08-03 16:07,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),131000
2022-08-03 16:09,Joey the Kid,98' Honda,135784
2022-08-03 16:12,LXXIV,M.I.A. Freestyle,172943
2022-08-03 16:14,Juice WRLD,Syphilis,131761
2022-08-03 16:16,JERHELL,Staryu,103732
2022-08-03 16:19,Ethan Ross,I'm Serious,175500
2022-08-03 16:20,Evan the Red Headed,Hands on My Head,64704
2022-08-03 16:21,Afourteen,Tonsil,101046
2022-08-03 16:23,Freddie Dredd,Stunna,79802
2022-08-03 16:25,Bktherula,THROUGH 2 U,161963
2022-08-03 16:27,Bktherula,LEFT RIGHT,83157
2022-08-03 16:30,Bktherula,IDK WHAT TO TELL YOU,210730
2022-08-03 16:32,Bktherula,SANTANNY,123541
2022-08-03 16:35,Bktherula,Tweakin' Together,126684
2022-08-03 16:38,Bktherula,okok/depressing,177306
2022-08-03 16:40,Bktherula,Coupe,127639
2022-08-03 16:41,Bktherula,No Crip,90005
2022-08-03 16:43,Bktherula,LEFT RIGHT - Slowed,92869
2022-08-03 16:46,Bktherula,"FOREVER, PT. 2 (JEZEBEL) [feat. Destroy Lonely]",166274
2022-08-03 16:49,Bktherula,LETS GET IT,161233
2022-08-03 16:50,Bktherula,INCREDIBLE,96556
2022-08-03 16:53,Bktherula,THROUGH 2 U,129570
2022-08-03 16:56,Bktherula,PLACEMENT (feat. Matt Ox),188307
2022-08-03 16:58,Bktherula,HIT ME,162065
2022-08-03 17:02,Bktherula,GODS PLAN,188968
2022-08-03 17:04,Bktherula,ADVANCED,121536
2022-08-03 17:06,Bktherula,HIDE YOUR HOE,117065
2022-08-03 17:08,Bktherula,WATCH ME,143794
2022-08-03 17:11,Bktherula,YE HO,185000
2022-08-03 17:13,Bktherula,CROWN,141398
2022-08-03 17:16,Bktherula,ARE WE DONE,126922
2022-08-03 17:17,Bktherula,SHE CHOOSE ME,100000
2022-08-03 17:19,Bktherula,NAH,89617
2022-08-03 17:22,Bktherula,III,171333
2022-08-03 17:23,Bktherula,never had,97893
2022-08-03 17:25,Bktherula,MORE,109960
2022-08-03 17:27,Bktherula,ILOVEUBACK<3,134320
2022-08-03 17:30,Bktherula,Admit It,139806
2022-08-03 17:32,Bktherula,Summer,166234
2022-08-03 17:36,Bktherula,light,213853
2022-08-03 17:38,Bktherula,MIND FUCK,102080
2022-08-03 17:41,Bktherula,GANGO,220186
2022-08-03 17:44,Bktherula,welcome,156693
2022-08-03 17:46,Bktherula,A Girl IS a GUN,152195
2022-08-03 17:49,Bktherula,ON ME,145401
2022-08-03 17:51,Bktherula,Right NOW,106976
2022-08-03 17:53,Bktherula,Tweakin' Together,126684
2022-08-03 17:56,Bktherula,Official,182331
2022-08-03 17:59,Bktherula,Revolver,21762
2022-08-03 17:59,Bktherula,UH HUH,161910
2022-08-03 18:00,Bktherula,Revolver,81407
2022-08-03 18:02,Bktherula,HE SAY SHE SAY,80352
2022-08-03 18:04,Bktherula,Play,151192
2022-08-03 18:07,Bktherula,Forever,169447
2022-08-03 18:09,Bktherula,C4,133542
2022-08-03 18:11,Rico Nasty,Vaderz (feat. Bktherula),109788
2022-08-03 18:13,Bktherula,Keep da K,122233
2022-08-03 18:15,Bktherula,Not Wock,97991
2022-08-03 18:17,Bktherula,Blue,158208
2022-08-03 18:19,Bktherula,SANTANNY,123541
2022-08-03 18:21,Bktherula,LEFT RIGHT,83157
2022-08-03 18:24,Bktherula,okok/depressing,177306
2022-08-03 18:26,Bktherula,Admit It,139806
2022-08-03 18:29,Bktherula,Summer,166234
2022-08-03 18:31,Bktherula,C4,133542
2022-08-03 18:34,Bktherula,Uh Huh,161910
2022-08-03 18:36,Bktherula,THROUGH 2 U,161963
2022-08-03 18:38,Bktherula,LEFT RIGHT,83157
2022-08-03 18:41,Bktherula,IDK WHAT TO TELL YOU,210730
2022-08-03 18:43,Bktherula,SANTANNY,123541
2022-08-03 18:46,Bktherula,Tweakin' Together,126684
2022-08-03 18:49,Bktherula,okok/depressing,177306
2022-08-03 18:51,Bktherula,Coupe,127639
2022-08-03 19:43,Bktherula,No Crip,90005
2022-08-03 19:44,Bktherula,LEFT RIGHT - Slowed,92869
2022-08-03 19:47,Bktherula,"FOREVER, PT. 2 (JEZEBEL) [feat. Destroy Lonely]",166274
2022-08-03 19:49,Bktherula,LETS GET IT,125803
2022-08-03 19:51,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],64480
2022-08-03 19:52,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],84991
2022-08-03 19:53,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],62946
2022-08-03 19:56,Denzel Curry,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],198773
2022-08-03 20:00,Denzel Curry,SUMO | ZUMO,227373
2022-08-03 20:02,Denzel Curry,SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,132813
2022-08-03 20:05,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,175906
2022-08-03 20:09,Denzel Curry,MAD I GOT IT | MAD 1 GOT 1T,232293
2022-08-03 20:13,Denzel Curry,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],236106
2022-08-03 20:17,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,231333
2022-08-03 20:20,Denzel Curry,THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON,175173
2022-08-03 20:23,Denzel Curry,PERCS | PERCZ,186626
2022-08-03 20:27,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],240213
2022-08-03 20:30,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,21814
2022-08-03 20:30,Denzel Curry,BLACK METAL TERRORIST | 13 M T,161626
2022-08-03 20:32,City Morgue,SHINNERS13,102586
2022-08-03 20:34,City Morgue,YELLOW PISS,121277
2022-08-03 20:36,City Morgue,THE ELECTRIC EXPERIENCE,110757
2022-08-03 20:38,City Morgue,33rd Blakk Glass,150266
2022-08-03 20:40,City Morgue,THE BALLOONS,110960
2022-08-03 20:42,ZillaKami,Black Cats,99226
2022-08-03 20:43,City Morgue,DEATH CULT INTRO,96788
2022-08-03 20:45,City Morgue,CABIN IN THE WOODS,128917
2022-08-03 20:48,City Morgue,CONSCIENCE,127765
2022-08-03 20:50,City Morgue,MAKE IT DISAPPEAR,124767
2022-08-03 20:52,City Morgue,WHAT'S MY NAME,113094
2022-08-03 20:54,City Morgue,EVERYTHING IS BROKEN,139868
2022-08-03 20:56,City Morgue,OHDEE,132774
2022-08-03 20:58,City Morgue,FLAP LIPS,117816
2022-08-03 21:00,City Morgue,HOT SHELLS,134654
2022-08-03 21:02,City Morgue,MOTHER LOVER,110629
2022-08-03 21:04,City Morgue,XMAS BALLA,128835
2022-08-03 21:07,City Morgue,OUTER SPACE,140098
2022-08-03 21:09,City Morgue,MUTT B,120000
2022-08-03 21:11,ZillaKami,Chewing Gum!,121629
2022-08-03 21:14,ZillaKami,CHAINS,173018
2022-08-03 21:15,ZillaKami,Lemon Juice,116481
2022-08-03 21:17,ZillaKami,Not Worth It,106892
2022-08-03 21:20,ZillaKami,Hello,148343
2022-08-03 21:22,ZillaKami,Bleach (feat. Denzel Curry),150000
2022-08-03 21:23,ZillaKami,631 MAKES ME,68157
2022-08-03 21:26,ZillaKami,IHY,128397
2022-08-03 21:29,ZillaKami,BADASS (with Lil Uzi Vert),186217
2022-08-03 21:29,ZillaKami,Tactical Nuke Interlude,46822
2022-08-03 21:31,ZillaKami,Nissan Only,108140
2022-08-03 21:33,ZillaKami,Black Cats,99226
2022-08-03 21:35,ZillaKami,dedgrl,117024
2022-08-03 21:38,ZillaKami,FROSTY,170370
2022-08-03 21:40,ZillaKami,Space Cowboy,143921
2022-08-03 21:42,City Morgue,THE ELECTRIC EXPERIENCE,110757
2022-08-03 21:44,City Morgue,HURTWORLD '99,135982
2022-08-03 21:46,City Morgue,YELLOW PISS,121277
2022-08-03 21:49,City Morgue,BUAKAW,142332
2022-08-04 00:53,Yeat,Rich Minion,165517
2022-08-04 00:56,Joey Valence & Brae,Punk Tactics,143552
2022-08-04 00:57,Luclover,L$d,103440
2022-08-04 01:01,Cochise,TURN IT UP,202515
2022-08-04 01:04,Baby Keem,HONEST,172672
2022-08-04 01:07,Kai Cenat,Bustdown Rollie Avalanche,165743
2022-08-04 01:09,King Critical,Why Is Everything Chrome (Lean Swag Rock Wit It),151017
2022-08-04 01:11,Rico Nasty,Watch Your Man (feat. Marshmello),116162
2022-08-04 01:13,skaiwater,#miles,115138
2022-08-04 01:15,Yung Gravy,Betty (Get Money),146470
2022-08-04 01:18,Jay Eazy,Tomioka,137586
2022-08-04 01:20,Freddie Dredd,Wrath,113553
2022-08-04 01:22,Lil Mabu,NO SNITCHING (with Dusty Locane),160000
2022-08-04 01:25,Summrs,just cant,142716
2022-08-04 01:27,Lil Man J,Cap Freestyle,153155
2022-08-04 01:29,Riovaz,see u there,105534
2022-08-04 01:32,Whethan,"LOCK IT UP (feat. Yeat, midwxst & Matt Ox)",183410
2022-08-04 01:34,Eem Triplin,AWKWARD FREESTYLE,127764
2022-08-04 01:37,YungManny,MURDAMAN!,156708
2022-08-04 01:40,Bktherula,THROUGH 2 U,161963
2022-08-04 01:44,Lil Yachty,One Night,243269
2022-08-04 01:45,Koto.,so silly !,103488
2022-08-04 01:47,Blaketheman1000,Dean Kissick,108976
2022-08-04 01:49,siouxxie sixxsta,masquerade - BabySantana Remix,132053
2022-08-04 01:51,Lil Tecca,Our Time,98413
2022-08-04 01:54,Yeat,Rich Minion,165517
2022-08-04 01:56,Joey Valence & Brae,Punk Tactics,143552
2022-08-04 01:58,Luclover,L$d,103440
2022-08-04 02:01,Cochise,TURN IT UP,202515
2022-08-04 02:04,Baby Keem,HONEST,172672
2022-08-04 02:07,Kai Cenat,Bustdown Rollie Avalanche,165743
2022-08-04 02:09,King Critical,Why Is Everything Chrome (Lean Swag Rock Wit It),151017
2022-08-04 02:11,Rico Nasty,Watch Your Man (feat. Marshmello),116162
2022-08-04 02:13,skaiwater,#miles,115138
2022-08-04 02:16,Yung Gravy,Betty (Get Money),146470
2022-08-04 02:18,Jay Eazy,Tomioka,137586
2022-08-04 02:20,Freddie Dredd,Wrath,113553
2022-08-04 02:30,Lil Mabu,NO SNITCHING (with Dusty Locane),20707
2022-08-04 05:56,Summrs,just cant,142716
2022-08-04 05:59,Lil Man J,Cap Freestyle,153155
2022-08-04 06:01,Riovaz,see u there,105534
2022-08-04 06:04,Whethan,"LOCK IT UP (feat. Yeat, midwxst & Matt Ox)",183410
2022-08-04 06:06,Eem Triplin,AWKWARD FREESTYLE,127764
2022-08-04 06:09,YungManny,MURDAMAN!,156708
2022-08-04 06:11,Bktherula,THROUGH 2 U,161963
2022-08-04 06:16,Lil Yachty,One Night,243269
2022-08-04 06:17,Koto.,so silly !,103488
2022-08-04 06:19,Blaketheman1000,Dean Kissick,108976
2022-08-04 06:21,siouxxie sixxsta,masquerade - BabySantana Remix,132053
2022-08-04 06:23,Lil Tecca,Our Time,98413
2022-08-04 06:27,lil Shordie Scott,bloody mary (feat. Ken Car$on),217746
2022-08-04 06:28,Yung Skrrt,Oh Naur,78832
2022-08-04 06:30,Rx Papi,12 Stout Street,118750
2022-08-04 06:32,Sleepy Hallow,Die Young (feat. 347aidan),148816
2022-08-04 06:35,$uicideboy$,Escape From BABYLON,141043
2022-08-04 06:38,Playboi Carti,Sky,193234
2022-08-04 06:41,sharkboy,Yam,165107
2022-08-04 06:43,A.Oonthebeat,Faster (Sped Up),146735
2022-08-04 06:46,$NOT,Doja,171453
2022-08-04 06:49,Yeat,Poppin,167186
2022-08-04 07:10,Take45,TOOYOUNG,36239
2022-08-04 10:11,Take45,TOOYOUNG,71176
2022-08-04 10:13,Armani White,BILLIE EILISH.,99282
2022-08-04 10:15,sevensevenseven,hollon (with Yeat & Yung Kayo),150124
2022-08-04 10:18,Baby Keem,STATS,169828
2022-08-04 10:21,Triple01s,LIVID,160829
2022-08-04 10:22,TisaKorean,WERKKK,96940
2022-08-04 10:24,BONES,AirplaneMode,75428
2022-08-04 10:25,JELEEL!,DIVE IN!,100500
2022-08-04 10:27,Cayo,Late,108617
2022-08-04 10:30,Real Boston Richey,Certified Dripper,152166
2022-08-04 10:32,yvngxchris,DAMN HOMIE (feat. Lil Yachty),140307
2022-08-04 10:35,Lil Nas X,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),180666
2022-08-04 10:38,SleazyWorld Go,Step 1 (with Offset),177731
