endTime,artistName,trackName,msPlayed
2021-12-26 09:54,Lee Konitz,Someone To Watch Over Me,216360
2021-12-26 09:55,Bill Evans Trio,My Foolish Heart,38902
2021-12-26 10:33,Bill Evans Trio,My Foolish Heart,258408
2021-12-26 10:36,John Coltrane,Blue World,170753
2021-12-26 10:46,John Coltrane,Blue World,197504
2021-12-26 10:49,Dean Martin,I've Grown Accustomed To Her Face - Remastered/1998,162866
2021-12-26 10:55,Wes Montgomery,A Day In The Life,349906
2021-12-26 10:58,Betty Carter,This Is Always,191960
2021-12-26 11:04,Bill Evans,Young And Foolish,354663
2021-12-26 11:10,Wayne Shorter,Black Nile - Remastered,388146
2021-12-26 11:19,Ahmad Jamal Trio,Stolen Moments,392026
2021-12-26 11:22,Johnny Hodges,What's The Rush,222355
2021-12-26 11:29,Freddie Hubbard,Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,395560
2021-12-26 11:38,Jackie McLean,Blues Inn - Remastered,545345
2021-12-26 11:43,Coleman Hawkins Quartet,Quintessence,284678
2021-12-26 11:48,Mal Waldron,All Alone,310034
2021-12-26 11:51,Ella Fitzgerald,How Long Has This Been Going On?,197649
2021-12-26 11:53,Miles Davis Quintet,Solar - Rudy Van Gelder Remaster,88857
2021-12-26 11:56,Miles Davis,Blue in Green (feat. John Coltrane & Bill Evans),147303
2021-12-26 12:06,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",562620
2021-12-26 12:19,Miles Davis,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",277892
2021-12-26 12:25,Mal Waldron,All Alone,310034
2021-12-26 12:30,Ella Fitzgerald,How Long Has This Been Going On?,197649
2021-12-26 12:35,Miles Davis Quintet,Solar - Rudy Van Gelder Remaster,282866
2021-12-26 12:43,Albert Ayler,Summertime,527558
2021-12-26 12:48,Mary Lou Williams,It Ain't Necessarily So,280480
2021-12-26 12:55,Freddie Hubbard,The Things We Did Last Summer,439120
2021-12-26 13:01,Lee Konitz,Two Not One,331257
2021-12-26 13:06,John Coltrane,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",308919
2021-12-26 13:14,Wayne Shorter,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,503781
2021-12-26 13:20,Art Farmer,Fair Weather - Remastered,344066
2021-12-26 13:24,Johnny Hodges,Main Stem,207480
2021-12-26 13:31,Lee Konitz,Foolin' Myself,417310
2021-12-26 13:46,Herbie Hancock,Maiden Voyage - Remastered,324094
2021-12-26 15:44,Herbie Hancock,Maiden Voyage - Remastered,153018
2021-12-26 15:49,Oscar Peterson Trio,Triste,321157
2021-12-26 15:56,Wayne Shorter,Black Nile - Remastered,388146
2021-12-26 16:03,Hank Mobley,My Sin - Remastered 2000/Rudy Van Gelder Edition,413306
2021-12-26 16:06,Billie Holiday,Blue Moon,207820
2021-12-26 16:09,Dakota Staton,You've Changed,170900
2021-12-26 16:23,Miles Davis,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",586491
2021-12-26 16:40,Clifford Brown,Joy Spring,390839
2021-12-26 16:53,Clifford Brown,Joy Spring,20015
2021-12-26 17:01,Keith Jarrett,'Long As You Know You're Living Yours,370866
2021-12-26 17:03,Anita O'Day,Love For Sale - 1959 Version,164840
2021-12-26 17:06,Lorez Alexandria,Give Me The Simple Life,140520
2021-12-26 17:10,McCoy Tyner,When Sunny Gets Blue,282309
2021-12-26 17:18,Joe Henderson,Blue Bossa - Remastered,482419
2021-12-26 17:24,Miles Davis,"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",355313
2021-12-26 17:30,Dizzy Gillespie,On The Sunny Side Of The Street,342891
2021-12-26 17:36,Donald Byrd,Cristo Redentor - Remastered,343280
2021-12-26 17:43,Larry Young,The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,441412
2021-12-26 17:46,Stan Getz,O Pato,149073
2021-12-26 18:03,Ella Fitzgerald,Autumn In New York,356613
2021-12-26 18:10,Keith Jarrett,"Köln, January 24, 1975, Pt. II C - Live",416840
2021-12-26 18:12,Chet Baker,My Funny Valentine,141132
2021-12-26 18:25,Miles Davis,"All of You (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",780928
2021-12-26 18:28,Charlie Parker,All the Things You Are,170621
2021-12-26 18:31,Kenny Dorham,Alone Together - Rudy Van Gelder Remaster 2006,190400
2021-12-26 18:38,Jutta Hipp,Too Close For Comfort,412653
2021-12-26 18:41,Etta James,Stormy Weather,187665
2021-12-26 18:44,Nancy Wilson,What A Little Moonlight Can Do - Remastered,147666
2021-12-26 18:51,Keith Jarrett,So Tender,435266
2021-12-26 18:54,Dinah Washington,Teach Me Tonight,167493
2021-12-26 18:57,Lester Young,These Foolish Things - Remastered 1995,190915
2021-12-26 19:12,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",288631
2021-12-26 20:30,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",274079
2021-12-26 20:37,Wayne Shorter,Footprints - Remastered,449771
2021-12-26 20:41,Count Basie,Splanky,1174
2021-12-26 20:41,Count Basie,Splanky,216106
2021-12-26 20:41,Wayne Shorter,Footprints - Remastered,3147
2021-12-26 20:41,Wayne Shorter,Footprints - Remastered,3455
2021-12-26 20:45,Count Basie,Splanky,217373
2021-12-26 20:48,Billie Holiday,I'll Be Seeing You,211533
2021-12-26 20:53,Lee Konitz,I Remember You,266705
2021-12-26 20:59,Chet Baker,I'll Remember April,351666
2021-12-26 21:07,Grant Green,Django - Rudy Van Gelder Edition / Remastered 1999,524075
2021-12-26 21:18,John Coltrane,Blue Train - Remastered 2003/Rudy Van Gelder Edition,644013
2021-12-26 21:20,Peggy Lee,Alone Together,127800
2021-12-26 21:26,Lee Morgan,Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,339333
2021-12-26 21:30,Oscar Peterson Trio,Have You Met Miss Jones?,250853
2021-12-26 21:33,Earl Hines,Cottontail,193466
2021-12-26 21:42,Paul Desmond,The Way You Look Tonight - 2003 Remastered,8901
2021-12-26 21:42,Dexter Gordon,A Night In Tunisia - Rudy Van Gelder Edition / 2003 Remaster,495373
2021-12-26 23:06,Paul Desmond,The Way You Look Tonight - 2003 Remastered,430138
2021-12-26 23:11,John Coltrane,My One And Only Love,296659
2021-12-26 23:17,McCoy Tyner,Search For Peace,392000
2021-12-26 23:21,Etta Jones,Bye Bye Blackbird,194240
2021-12-26 23:26,Coleman Hawkins,It Never Entered My Mind,346907
2021-12-26 23:34,Jackie McLean,Yams,480000
2021-12-26 23:38,Art Tatum,Tea for Two,193866
2021-12-26 23:43,Miles Davis,"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",342066
2021-12-26 23:48,Art Blakey & The Jazz Messengers,Quick Trick,283740
2021-12-26 23:55,Lee Morgan,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,429040
2021-12-27 00:00,Cannonball Adderley,"Mercy, Mercy, Mercy",313192
2021-12-27 00:08,John Coltrane,I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,477760
2021-12-27 00:14,Oscar Peterson Trio,I Got It Bad And That Ain't Good,306226
2021-12-27 00:18,Coleman Hawkins,Until The Real Thing Comes Along,282666
2021-12-27 00:23,Sonny Rollins,"He's Younger Than You Are - From ""Alfie"" Score",313424
2021-12-27 00:27,Sarah Vaughan,Lullaby Of Birdland,240866
2021-12-27 00:31,George Shearing Quintet,The Nearness Of You - Remastered,180188
2021-12-27 00:36,Vince Guaraldi Trio,Moon River,321026
2021-12-27 00:43,The Dave Brubeck Quartet,Blue Rondo à la Turk,403640
2021-12-27 00:45,Frank Sinatra,Fly Me To The Moon,147146
2021-12-27 01:57,John Coltrane,My Favorite Things,277782
2021-12-27 04:15,John Coltrane,My Favorite Things,546489
2021-12-27 04:18,Gerry Mulligan,Lullaby Of The Leaves - 1998 Digital Remaster,195141
2021-12-27 04:21,Art Tatum,Blue Skies,172293
2021-12-27 04:28,Sonny Rollins,St. Thomas,406257
2021-12-27 04:32,Freddie Hubbard,Dedicated To You,202758
2021-12-27 04:35,Sonny Clark,I Can't Give You Anything But Love,232293
2021-12-27 05:27,Lou Donaldson,Autumn Nocturne,52525
2021-12-27 07:30,Lou Donaldson,Autumn Nocturne,206786
2021-12-27 10:06,Zotiyac,Born Killer 2,218451
2021-12-27 10:08,Zotiyac,Storm Is Coming,132259
2021-12-27 10:11,Zotiyac,Good Luck,140000
2021-12-27 10:16,Zotiyac,Empty The Drum,72045
2021-12-27 10:18,Zotiyac,Five Ohh Freestyle,133732
2021-12-27 10:20,Zotiyac,Popped Em Still,126313
2021-12-27 10:23,Zotiyac,Apollo 9,133810
2021-12-27 10:26,Zotiyac,VERN (RIP) FREESTYLE,163467
2021-12-27 10:30,Zotiyac,Born Killer 2,218451
2021-12-27 10:42,Zotiyac,Storm Is Coming,85210
2021-12-27 11:33,Zotiyac,Storm Is Coming,47204
2021-12-27 11:36,Zotiyac,Good Luck,140000
2021-12-27 11:38,Zotiyac,Empty The Drum,130750
2021-12-27 11:41,Zotiyac,Licc Hoe$,187242
2021-12-27 11:44,Zotiyac,Ether,160560
2021-12-27 11:46,Zotiyac,Air Headz,143952
2021-12-27 11:50,Zotiyac,Blocka,141353
2021-12-27 11:53,Zotiyac,CPR 2,153098
2021-12-27 11:55,Zotiyac,Fuckd Up,126942
2021-12-27 11:58,Zotiyac,Harder,178326
2021-12-27 12:00,Zotiyac,London Lipton,135257
2021-12-27 12:02,Zotiyac,Marvelous,129370
2021-12-27 12:05,Zotiyac,Slidin',158150
2021-12-27 12:08,Zotiyac,Animal,172418
2021-12-27 12:09,Zotiyac,Ulysses,90733
2021-12-27 12:12,Zotiyac,Hitta Freestyle,148732
2021-12-27 12:14,Zotiyac,Upstairs,123439
2021-12-27 12:16,Zotiyac,Heist187 (Burbz Freestyle) [feat. Yac],120298
2021-12-27 12:18,Zotiyac,Shark Bite,135600
2021-12-27 12:22,Zotiyac,Hmbando & Yac (Commando),123000
2021-12-27 12:24,Zotiyac,Ratz,136673
2021-12-27 12:24,Zotiyac,Come Outside,6427
2021-12-27 14:05,Zotiyac,Come Outside,119711
2021-12-27 14:07,Zotiyac,Hired Gun,104022
2021-12-27 14:09,Zotiyac,Hired Gun,104022
2021-12-27 14:10,Zotiyac,John Doe (Freestyle),77272
2021-12-27 14:13,Zotiyac,No Witnesses,165013
2021-12-27 14:15,Zotiyac,Mardi Gras,160041
2021-12-27 14:18,Zotiyac,Red Dot,147118
2021-12-27 14:31,Zotiyac,Snakes,80032
2021-12-28 00:11,Oscar Peterson,Stormy Weather,213996
2021-12-28 00:18,Hank Mobley,My Sin - Remastered 2000/Rudy Van Gelder Edition,413306
2021-12-28 00:23,Chet Baker,Everything Happens to Me,305186
2021-12-28 00:27,Lester Young,There Will Never Be Another You,205666
2021-12-28 00:32,Herbie Hancock,Tell Me a Bedtime Story,301860
2021-12-28 00:38,Keith Jarrett,'Long As You Know You're Living Yours,370866
2021-12-28 00:40,Lorez Alexandria,Give Me The Simple Life,140520
2021-12-28 00:45,Art Blakey & The Jazz Messengers,Quick Trick,283740
2021-12-28 00:52,Charles Mingus,Better Git It in Your Soul,440840
2021-12-28 00:59,Wayne Shorter,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,414240
2021-12-28 01:05,Cannonball Adderley,"Mercy, Mercy, Mercy",313192
2021-12-28 01:18,Charles Mingus,Goodbye Pork Pie Hat,203163
2021-12-28 05:05,Charles Mingus,Goodbye Pork Pie Hat,139443
2021-12-28 05:19,Art Blakey & The Jazz Messengers,Hipsippy Blues,400446
2021-12-28 05:22,Art Pepper,Four Brothers,178516
2021-12-28 05:25,Art Tatum,Tea for Two,193866
2021-12-28 05:31,Art Farmer,Fair Weather - Remastered,344066
2021-12-28 05:38,John Coltrane,"A Love Supreme, Pt. II - Resolution",437836
2021-12-28 05:53,Miles Davis,"All of You (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",296863
2021-12-28 06:39,Miles Davis,"All of You (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",124108
2021-12-28 06:42,Mel Tormé,They Can't Take That Away From Me,181009
2021-12-28 06:52,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",562620
2021-12-28 06:59,Ahmad Jamal Trio,Stolen Moments,392026
2021-12-28 07:11,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,709222
2021-12-28 07:31,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,9737
2021-12-28 07:44,Jackie McLean,Blues Inn - Remastered,545345
2021-12-28 07:47,Milt Jackson,Bags' Groove,186066
2021-12-28 07:58,Sonny Rollins,"He's Younger Than You Are - From ""Alfie"" Score",40111
2021-12-28 09:27,Sonny Rollins,"He's Younger Than You Are - From ""Alfie"" Score",273482
2021-12-28 09:30,Dakota Staton,You've Changed,165497
2021-12-28 09:31,Dakota Staton,You've Changed,5611
2021-12-28 09:35,Quincy Jones,For Lena And Lennie,259413
2021-12-28 09:37,Art Blakey,Along Came Betty,120249
2021-12-28 09:43,Art Blakey,Along Came Betty,248485
2021-12-28 09:49,John Coltrane,Dedicated To You,332120
2021-12-28 09:54,Joe Pass,Chloe,321951
2021-12-28 09:58,Sarah Vaughan,Lullaby Of Birdland,240866
2021-12-28 10:08,Stan Getz,A Nightingale Sang In Berkeley Square,419626
2021-12-28 10:19,Sonny Rollins Quartet,Tenor Madness - Rudy Van Gelder Remaster,261551
2021-12-28 10:25,Sonny Rollins Quartet,Tenor Madness - Rudy Van Gelder Remaster,293726
2021-12-28 11:05,Sonny Rollins Quartet,Tenor Madness - Rudy Van Gelder Remaster,177779
2021-12-28 11:11,Wayne Shorter,Black Nile - Remastered,388146
2021-12-28 11:20,Oliver Nelson,Stolen Moments,525608
2021-12-28 11:26,Chick Corea,Crystal Silence,365710
2021-12-28 11:55,Chick Corea,Crystal Silence,49277
2021-12-28 12:00,Bill Evans,Skating In Central Park,324198
2021-12-28 12:04,Thelonious Monk,'Round Midnight,193840
2021-12-28 12:11,Freddie Hubbard,Dedicated To You,202758
2021-12-28 12:18,Wayne Shorter,Yes Or No - Rudy Van Gelder 24 Bit Mastering/1999 Digital Remaster,399466
2021-12-28 12:23,Lee Konitz,I Remember You,266705
2021-12-28 12:29,Alice Coltrane,Journey In Satchidananda,396066
2021-12-28 12:32,Chet Baker,My Funny Valentine,141132
2021-12-28 12:34,Freddie Hubbard,Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,110108
2021-12-28 12:34,Cresylic,action,11654
2021-12-28 12:36,Kamiyada+,3 AM,124823
2021-12-28 12:53,Freddie Hubbard,Mirrors - Remastered 2004,368106
2021-12-28 12:58,Dave Holland Quartet,Conference Of The Birds,277800
2021-12-28 13:03,Ahmad Jamal Trio,Dolphin Dance,309198
2021-12-28 13:09,Michael Naura Quartet,Soledad de Murcia,357402
2021-12-28 13:15,Donald Byrd,I'm A Fool To Want You - 2006 Digital Remaster,372774
2021-12-28 13:18,Chick Corea,Windows,191933
2021-12-28 13:20,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,138451
2021-12-28 18:18,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,536658
2021-12-29 01:21,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,43852
2021-12-29 01:27,Wayne Shorter,Black Nile - Remastered,388146
2021-12-29 01:34,John Coltrane,"A Love Supreme, Pt. IV - Psalm",422906
2021-12-29 01:38,Yusef Lateef,Love Theme From Spartacus - Remastered,251600
2021-12-29 01:44,Bill Evans Trio,Porgy (I Loves You Porgy) - Outtake,360306
2021-12-29 02:00,Freddie Hubbard,Red Clay,352368
2021-12-29 06:37,Freddie Hubbard,Red Clay,377627
2021-12-29 06:42,Bill Evans,Skating In Central Park,324198
2021-12-29 06:45,Billie Holiday,Solitude,207587
2021-12-29 06:53,John Coltrane,"A Love Supreme, Pt. II - Resolution",437836
2021-12-29 07:26,Miles Davis,Footprints,456149
2021-12-29 09:45,Miles Davis,Footprints,129921
2021-12-29 09:47,Cannonball Adderley,Never Will I Marry,117914
2021-12-29 11:48,Cannonball Adderley,Never Will I Marry,21267
2021-12-29 11:51,Gerry Mulligan,Line For Lyons,188960
2021-12-29 11:56,Bill Evans Trio,My Foolish Heart,297309
2021-12-29 12:01,Frank Sinatra,You Go To My Head - 2020 Mix,266798
2021-12-29 12:07,Wes Montgomery,A Day In The Life,349906
2021-12-29 12:11,Benny Golson,The Masquerade Is Over,280080
2021-12-29 12:18,Lee Konitz,Foolin' Myself,417310
2021-12-29 12:28,Miles Davis,Footprints,585960
2021-12-29 12:34,John Coltrane,Blue World,368253
2021-12-29 12:38,Bud Powell,Polka Dots And Moonbeams - 1994 Remaster,243764
2021-12-29 12:44,Lars Gullin,Danny's Dream,329066
2021-12-29 12:50,Coleman Hawkins Quartet,Quintessence,284678
2021-12-29 12:51,Leroy Hutson,Cool Out,31264
2021-12-29 13:29,Leroy Hutson,Cool Out,150765
2021-12-29 13:35,Keith Jarrett,'Long As You Know You're Living Yours,370866
2021-12-29 14:11,Ahmad Jamal Trio,Stolen Moments,31876
2021-12-29 16:57,Ahmad Jamal Trio,Stolen Moments,361336
2021-12-29 17:07,Freddie Hubbard,The Things We Did Last Summer,24646
2021-12-29 18:15,Freddie Hubbard,The Things We Did Last Summer,71233
2021-12-29 23:50,Freddie Hubbard,The Things We Did Last Summer,344543
2021-12-29 23:54,Johnny Hodges,What's The Rush,222355
2021-12-30 00:00,Joe Henderson,Tetragon,339059
2021-12-30 00:06,Wayne Shorter,Black Nile - Remastered,388146
2021-12-30 00:10,Thelonious Monk,'Round Midnight,193840
2021-12-30 00:15,Oscar Peterson Trio,Triste,321157
2021-12-30 00:18,Toots Thielemans,Stars Fell On Alabama,193145
2021-12-30 00:21,Anita O'Day,Love For Sale - 1959 Version,164840
2021-12-30 00:40,Keith Jarrett,Questar,538293
2021-12-30 04:12,Keith Jarrett,Questar,12409
2021-12-30 04:15,Toots Thielemans,Stars Fell On Alabama,193145
2021-12-30 04:18,Anita O'Day,Love For Sale - 1959 Version,164840
2021-12-30 04:21,Sarah Vaughan,Just Friends,181488
2021-12-30 04:23,Dean Martin,I've Grown Accustomed To Her Face - Remastered/1998,162866
2021-12-30 04:30,Donald Byrd,I'm A Fool To Want You - 2006 Digital Remaster,372774
2021-12-30 04:36,Wayne Shorter,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,414240
2021-12-30 04:44,John Coltrane,"A Love Supreme, Pt. I – Acknowledgement",462866
2021-12-30 04:49,Mary Lou Williams,It Ain't Necessarily So,280480
2021-12-30 04:53,Billie Holiday,You Don't Know What Love Is,228114
2021-12-30 05:04,Thelonious Monk,"Straight, No Chaser",688133
2021-12-30 05:10,Joe Pass,Chloe,321951
2021-12-30 05:14,Oscar Peterson Trio,Have You Met Miss Jones?,250853
2021-12-30 05:20,Wayne Shorter,Yes Or No - Rudy Van Gelder 24 Bit Mastering/1999 Digital Remaster,399431
2021-12-30 05:26,Duke Ellington,"Take the ""A"" Train",332640
2021-12-30 05:30,Lee Konitz,I Remember You,266705
2021-12-30 05:36,John Coltrane,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",308919
2021-12-30 05:43,Lionel Hampton,Louise,407790
2021-12-30 05:46,Sarah Vaughan,Misty,179352
2021-12-30 05:49,Anita O'Day,You Don't Know What Love Is,178052
2021-12-30 05:58,Jackie McLean,Blues Inn - Remastered,545345
2021-12-30 06:01,Art Pepper,Four Brothers,178516
2021-12-30 06:06,Duke Ellington,In A Sentimental Mood,255226
2021-12-30 06:09,Ella Fitzgerald,How Long Has This Been Going On?,197649
2021-12-30 06:14,Chet Baker,Everything Happens to Me,305186
2021-12-30 06:19,John Coltrane,Dedicated To You,332120
2021-12-30 06:25,Charles Mingus,Goodbye Pork Pie Hat,342356
2021-12-30 06:28,Mel Tormé,They Can't Take That Away From Me,181009
2021-12-30 06:34,Bill Evans,Young And Foolish,354663
2021-12-30 06:37,Billie Holiday,Strange Fruit,192866
2021-12-30 06:44,Alice Coltrane,Journey In Satchidananda,396066
2021-12-30 06:51,Art Blakey & The Jazz Messengers,Hipsippy Blues,400446
2021-12-30 06:57,Dexter Gordon,I'm A Fool To Want You,405226
2021-12-30 07:04,McCoy Tyner,Search For Peace,392000
2021-12-30 07:09,The Ben Webster Quintet,Makin' Whoopee,271893
2021-12-30 07:14,Art Farmer,Fair Weather - Remastered,344066
2021-12-30 07:23,Wayne Shorter,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,503781
2021-12-30 07:31,Albert Ayler,Summertime,527558
2021-12-30 07:35,Billie Holiday,April In Paris,185575
2021-12-30 07:38,Johnny Hodges,Main Stem,207480
2021-12-30 07:46,Alice Coltrane,Turiya & Ramakrishna,498146
2021-12-30 07:49,Dakota Staton,You've Changed,170900
2021-12-30 07:57,Charles Mingus,Better Git It in Your Soul,440840
2021-12-30 08:01,Dinah Washington,You Don't Know What Love Is,245000
2021-12-30 08:06,Chet Baker,If You Could See Me Now,318466
2021-12-30 08:10,Nina Simone,If I Should Lose You,235760
2021-12-30 08:14,Bill Evans,Gary's Theme - Remastered,257693
2021-12-30 08:19,John Coltrane,Naima - Mono,265033
2021-12-30 08:23,The Modern Jazz Quartet,Softly As In A Morning Sunrise,209398
2021-12-30 08:36,Coleman Hawkins,Until The Real Thing Comes Along,68548
2021-12-30 09:14,Coleman Hawkins,Until The Real Thing Comes Along,214222
2021-12-30 09:17,Earl Hines,Cottontail,193466
2021-12-30 09:35,Duke Ellington,My Little Brown Book,311750
2021-12-30 16:25,Duke Ellington,My Little Brown Book,8329
2021-12-30 16:27,Stanley Turrentine,"Dorene Don't Cry, I - Remastered",97672
2021-12-30 19:33,Playboi Carti,Stop Breathing,10170
2021-12-30 19:38,Sam Smith,Stay With Me,0
2021-12-30 19:39,Sam Smith,Stay With Me,37187
2021-12-30 19:40,Sam Smith,Lay Me Down,6928
2021-12-30 19:42,Sam Smith,Have Yourself A Merry Little Christmas,4758
2021-12-30 19:45,Travis Scott,ESCAPE PLAN,149554
2021-12-30 19:57,Travis Scott,STARGAZING,269894
2021-12-30 20:00,Travis Scott,CAROUSEL,179792
2021-12-30 20:06,Travis Scott,SICKO MODE,309843
2021-12-30 20:07,Travis Scott,R.I.P. SCREW,59196
2021-12-30 20:11,Playboi Carti,Sky,193080
2021-12-30 20:14,Playboi Carti,Shoota (feat. Lil Uzi Vert),153788
2021-12-30 20:17,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206292
2021-12-30 20:21,Trippie Redd,Miss The Rage (feat. Playboi Carti),236697
2021-12-30 20:25,Playboi Carti,Magnolia,181622
2021-12-30 20:27,Playboi Carti,Vamp Anthem,124022
2021-12-30 20:31,Playboi Carti,R.I.P.,191863
2021-12-30 20:33,Playboi Carti,Location,159227
2021-12-30 20:36,DaBaby,Suge,163181
2021-12-30 20:40,Roddy Ricch,The Box,194973
2021-12-30 20:40,Juice WRLD,Lucid Dreams,6183
2021-12-30 20:40,Juice WRLD,Lucid Dreams,0
2021-12-30 20:40,Trippie Redd,The Grinch,4473
2021-12-30 20:45,Juice WRLD,Lucid Dreams,239835
2021-12-30 20:46,Juice WRLD,Lucid Dreams,66724
2021-12-30 20:46,Drake,Toosie Slide,67947
2021-12-30 20:48,Drake,Toosie Slide,101757
2021-12-30 20:49,Drake,Toosie Slide,14698
2021-12-30 20:51,Drake,Toosie Slide,138497
2021-12-30 20:52,Drake,Toosie Slide,42220
2021-12-30 20:55,Big Shaq,Man's Not Hot,185939
2021-12-30 20:56,Big Shaq,Man's Not Hot,51091
2021-12-30 20:59,Unknown P,Daily Duppy,149916
2021-12-30 21:03,Unknown P,Daily Duppy,148646
2021-12-30 21:04,Unknown P,Daily Duppy,16044
2021-12-30 21:08,Pop Smoke,Dior,205562
2021-12-30 21:11,Pop Smoke,What You Know Bout Love,1859
2021-12-31 01:47,Herbie Hancock,Tell Me a Bedtime Story,301860
2021-12-31 01:53,Freddie Hubbard,Mirrors - Remastered 2004,368106
2021-12-31 01:58,Dave Holland Quartet,Conference Of The Birds,277800
2021-12-31 02:03,Ahmad Jamal Trio,Dolphin Dance,309198
2021-12-31 02:09,Donald Byrd,I'm A Fool To Want You - 2006 Digital Remaster,372774
2021-12-31 02:12,Bill Evans Trio,I Fall In Love Too Easily,162680
2021-12-31 02:18,Ben Webster,How Long Has This Been Going On,330693
2021-12-31 02:21,Chet Baker,But Not For Me - Vocal Version,184460
2021-12-31 02:23,Cannonball Adderley,Never Will I Marry,139181
2021-12-31 02:38,Chick Corea,Crystal Silence,264503
2021-12-31 12:44,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533
2021-12-31 12:47,JPEGMAFIA,Kenan Vs. Kel,181113
2021-12-31 12:50,JPEGMAFIA,Beta Male Strategies,198008
2021-12-31 12:51,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929
2021-12-31 12:54,JPEGMAFIA,Grimy Waifu,175201
2021-12-31 12:56,JPEGMAFIA,PTSD,148396
2021-12-31 12:59,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,167572
2021-12-31 13:02,JPEGMAFIA,All My Heroes Are Cornballs,203804
2021-12-31 13:04,JPEGMAFIA,BBW,96081
2021-12-31 13:07,JPEGMAFIA,PRONE!,162000
2021-12-31 13:08,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",61625
2021-12-31 13:11,JPEGMAFIA,Thot Tactics,170360
2021-12-31 13:14,JPEGMAFIA,Free The Frail,210569
2021-12-31 13:18,JPEGMAFIA,Post Verified Lifestyle,215470
2021-12-31 13:19,JPEGMAFIA,BasicBitchTearGas,75969
2021-12-31 13:21,JPEGMAFIA,DOTS FREESTYLE REMIX,127604
2021-12-31 13:22,JPEGMAFIA,BUTTERMILK JESUS TYPE BEAT,69261
2021-12-31 13:33,JPEGMAFIA,Papi I Missed U,58595
2021-12-31 14:34,clipping.,Intro,70683
2021-12-31 14:36,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),131000
2021-12-31 14:38,Joey the Kid,98' Honda,135784
2021-12-31 14:41,LXXIV,M.I.A. Freestyle,172943
2021-12-31 14:43,Afourteen,Respawn,112941
2021-12-31 14:55,Juice WRLD,Syphilis,103373
2022-01-01 03:34,Trippie Redd,The Grinch,91288
2022-01-01 03:37,IDK,Porno,201875
2022-01-01 03:39,Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,123392
2022-01-01 03:42,Freddie Gibbs,Crime Pays,182680
2022-01-01 03:46,EARTHGANG,UP,215343
2022-01-01 03:50,Griselda,DR BIRDS,265405
2022-01-01 03:54,"Tyler, The Creator",A BOY IS A GUN*,210253
2022-01-01 03:57,Denzel Curry,BIRDZ FEAT. RICK ROSS,204383
2022-01-01 04:00,JACKBOYS,GATTI,181144
2022-01-01 04:04,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",217851
2022-01-01 04:07,Trippie Redd,Death,172195
2022-01-01 04:09,IDK,24,112942
2022-01-01 04:11,A$AP Ferg,Floor Seats,157506
2022-01-01 04:14,EARTHGANG,Bank,179491
2022-01-01 04:20,"Tyler, The Creator","GONE, GONE / THANK YOU",375386
2022-01-01 04:23,Griselda,Chef Dreds,168938
